,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
303,2018-10-16,Republic of Ireland,Wales,0,1,UEFA Nations League,Dublin,Republic of Ireland,False
304,2018-10-16,Norway,Bulgaria,1,0,UEFA Nations League,Oslo,Norway,False
305,2018-10-16,Slovenia,Cyprus,1,1,UEFA Nations League,Ljubljana,Slovenia,False
306,2018-10-16,Kazakhstan,Andorra,4,0,UEFA Nations League,Astana,Kazakhstan,False
307,2018-10-16,Latvia,Georgia,0,3,UEFA Nations League,Riga,Latvia,False
308,2018-10-16,Armenia,North Macedonia,4,0,UEFA Nations League,Yerevan,Armenia,False
309,2018-10-16,Gibraltar,Liechtenstein,2,1,UEFA Nations League,Gibraltar,Gibraltar,False
310,2018-10-16,Bahrain,Myanmar,4,1,Friendly,East Riffa,Bahrain,False
311,2018-10-16,Belgium,Netherlands,1,1,Friendly,Brussels,Belgium,False
312,2018-10-16,Cambodia,Singapore,1,2,Friendly,Phnom Penh,Cambodia,False
313,2018-10-16,China PR,Syria,2,0,Friendly,Nanjing,China PR,False
314,2018-10-16,Colombia,Costa Rica,3,1,Friendly,Harrison,USA,True
315,2018-10-16,Denmark,Austria,2,0,Friendly,Herning,Denmark,False
316,2018-10-16,Indonesia,Hong Kong,1,1,Friendly,Cikarang,Indonesia,False
317,2018-10-16,Iran,Bolivia,2,1,Friendly,Tehran,Iran,False
318,2018-10-16,Japan,Uruguay,4,3,Kirin Challenge Cup,Saitama,Japan,False
319,2018-10-16,South Korea,Panama,2,2,Friendly,Cheonan,South Korea,False
320,2018-10-16,Laos,Mongolia,1,4,Friendly,Vientiane,Laos,False
321,2018-10-16,Malaysia,Kyrgyzstan,0,1,Friendly,Malacca City,Malaysia,False
322,2018-10-16,Mexico,Chile,0,1,Friendly,Querétaro,Mexico,False
323,2018-10-16,Oman,Ecuador,0,0,Friendly,Doha,Qatar,True
324,2018-10-16,Sweden,Slovakia,1,1,Friendly,Stockholm,Sweden,False
325,2018-10-16,United Arab Emirates,Venezuela,0,2,Friendly,Barcelona,Spain,True
326,2018-10-16,USA,Peru,1,1,Friendly,East Hartford,USA,False
327,2018-10-16,Uzbekistan,Qatar,2,0,Friendly,Tashkent,Uzbekistan,False
328,2018-10-16,Madagascar,Equatorial Guinea,1,0,African Cup of Nations qualification,Antananarivo,Madagascar,False
329,2018-10-16,Malawi,Cameroon,0,0,African Cup of Nations qualification,Blantyre,Malawi,False
330,2018-10-16,Burundi,Mali,1,1,African Cup of Nations qualification,Bujumbura,Burundi,False
331,2018-10-16,Benin,Algeria,1,0,African Cup of Nations qualification,Cotonou,Benin,False
332,2018-10-16,Seychelles,South Africa,0,0,African Cup of Nations qualification,Victoria,Seychelles,False
333,2018-10-16,Liberia,Congo,2,1,African Cup of Nations qualification,Monrovia,Liberia,False
334,2018-10-16,Central African Republic,Ivory Coast,0,0,African Cup of Nations qualification,Bangui,Central African Republic,False
335,2018-10-16,Mauritania,Angola,1,0,African Cup of Nations qualification,Nouakchott,Mauritania,False
336,2018-10-16,Eswatini,Egypt,0,2,African Cup of Nations qualification,Manzini,Eswatini,False
337,2018-10-16,Tanzania,Cape Verde,2,0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False
338,2018-10-16,Argentina,Brazil,0,1,Superclásico de las Américas,Jeddah,Saudi Arabia,True
339,2018-10-16,Canada,Dominica,5,0,CONCACAF Nations League qualification,Toronto,Canada,False
340,2018-10-16,Saint Lucia,Haiti,1,2,CONCACAF Nations League qualification,Fort-de-France,Martinique,True
341,2018-11-03,Malaysia,Maldives,3,0,Friendly,Kuala Lumpur,Malaysia,False
342,2018-11-08,Cambodia,Malaysia,0,1,AFF Championship,Phnom Penh,Cambodia,False
343,2018-11-08,Laos,Vietnam,0,3,AFF Championship,Vientiane,Laos,False
344,2018-11-09,Singapore,Indonesia,1,0,AFF Championship,Kallang,Singapore,False
345,2018-11-09,Thailand,Timor-Leste,7,0,AFF Championship,Bangkok,Thailand,False
346,2018-11-11,North Korea,Mongolia,4,1,EAFF Championship,Taipei,Taiwan,True
347,2018-11-11,Taiwan,Hong Kong,1,2,EAFF Championship,Taipei,Taiwan,False
348,2018-11-12,Myanmar,Cambodia,4,1,AFF Championship,Mandalay,Myanmar,False
349,2018-11-12,Malaysia,Laos,3,1,AFF Championship,Kuala Lumpur,Malaysia,False
350,2018-11-13,Indonesia,Timor-Leste,3,1,AFF Championship,Jakarta,Indonesia,False
351,2018-11-13,Philippines,Singapore,1,0,AFF Championship,Bacolod,Philippines,False
352,2018-11-13,Taiwan,Mongolia,2,1,EAFF Championship,Taipei,Taiwan,False
353,2018-11-13,Hong Kong,North Korea,0,0,EAFF Championship,Taipei,Taiwan,True
354,2018-11-14,Switzerland,Qatar,0,1,Friendly,Lugano,Switzerland,False
355,2018-11-14,Vanuatu,New Caledonia,0,1,Friendly,Port Vila,Vanuatu,False
356,2018-11-15,Belgium,Iceland,2,0,UEFA Nations League,Brussels,Belgium,False
357,2018-11-15,Croatia,Spain,3,2,UEFA Nations League,Zagreb,Croatia,False
358,2018-11-15,Austria,Bosnia and Herzegovina,0,0,UEFA Nations League,Vienna,Austria,False
359,2018-11-15,Hungary,Estonia,2,0,UEFA Nations League,Budapest,Hungary,False
360,2018-11-15,Greece,Finland,1,0,UEFA Nations League,Athens,Greece,False
361,2018-11-15,Andorra,Georgia,1,1,UEFA Nations League,Andorra la Vella,Andorra,False
362,2018-11-15,Kazakhstan,Latvia,1,1,UEFA Nations League,Astana,Kazakhstan,False
363,2018-11-15,Luxembourg,Belarus,0,2,UEFA Nations League,Luxembourg City,Luxembourg,False
364,2018-11-15,San Marino,Moldova,0,1,UEFA Nations League,Serravalle,San Marino,False
365,2018-11-15,England,USA,3,0,Friendly,London,England,False
366,2018-11-15,Germany,Russia,3,0,Friendly,Leipzig,Germany,False
367,2018-11-15,Iran,Trinidad and Tobago,1,0,Friendly,Tehran,Iran,False
368,2018-11-15,Israel,Guatemala,7,0,Friendly,Netanya,Israel,False
369,2018-11-15,Peru,Ecuador,0,2,Friendly,Lima,Peru,False
370,2018-11-15,Poland,Czech Republic,0,1,Friendly,Gdańsk,Poland,False
371,2018-11-15,Republic of Ireland,Northern Ireland,0,0,Friendly,Dublin,Republic of Ireland,False
372,2018-11-15,Uzbekistan,Lebanon,0,0,Friendly,Robina,Australia,True
373,2018-11-16,Netherlands,France,2,0,UEFA Nations League,Rotterdam,Netherlands,False
374,2018-11-16,Slovakia,Ukraine,4,1,UEFA Nations League,Trnava,Slovakia,False
375,2018-11-16,Wales,Denmark,1,2,UEFA Nations League,Cardiff,Wales,False
376,2018-11-16,Slovenia,Norway,1,1,UEFA Nations League,Ljubljana,Slovenia,False
377,2018-11-16,Cyprus,Bulgaria,1,1,UEFA Nations League,Nicosia,Cyprus,False
378,2018-11-16,Gibraltar,Armenia,2,6,UEFA Nations League,Gibraltar,Gibraltar,False
379,2018-11-16,Liechtenstein,North Macedonia,0,2,UEFA Nations League,Vaduz,Liechtenstein,False
380,2018-11-16,Argentina,Mexico,2,0,Friendly,Córdoba,Argentina,False
381,2018-11-16,Brazil,Uruguay,1,0,Friendly,London,England,True
382,2018-11-16,Chile,Costa Rica,2,3,Friendly,Rancagua,Chile,False
383,2018-11-16,Honduras,Panama,1,0,Friendly,Tegucigalpa,Honduras,False
384,2018-11-16,Japan,Venezuela,1,1,Kirin Challenge Cup,Ōita,Japan,False
385,2018-11-16,Oman,Syria,1,1,Friendly,Muscat,Oman,False
386,2018-11-16,Palestine,Pakistan,2,1,Friendly,Al-Ram,Palestine,False
387,2018-11-16,Saudi Arabia,Yemen,1,0,Friendly,Dammam,Saudi Arabia,False
388,2018-11-16,United Arab Emirates,Bolivia,0,0,Friendly,Dubai,United Arab Emirates,False
389,2018-11-16,Laos,Myanmar,1,3,AFF Championship,Vientiane,Laos,False
390,2018-11-16,Vietnam,Malaysia,2,0,AFF Championship,Hanoi,Vietnam,False
391,2018-11-16,Morocco,Cameroon,2,0,African Cup of Nations qualification,Casablanca,Morocco,False
392,2018-11-16,South Sudan,Burundi,2,5,African Cup of Nations qualification,Juba,South Sudan,False
393,2018-11-16,Egypt,Tunisia,3,2,African Cup of Nations qualification,Alexandria,Egypt,False
394,2018-11-16,Taiwan,North Korea,0,2,EAFF Championship,Taipei,Taiwan,False
395,2018-11-16,Mongolia,Hong Kong,1,5,EAFF Championship,Taipei,Taiwan,True
396,2018-11-16,Bermuda,El Salvador,1,0,CONCACAF Nations League qualification,Hamilton,Bermuda,False
397,2018-11-16,Aruba,Montserrat,0,2,CONCACAF Nations League qualification,Willemstad,Netherlands Antilles,True
398,2018-11-16,Belize,Puerto Rico,1,0,CONCACAF Nations League qualification,Belmopan,Belize,False
399,2018-11-17,Italy,Portugal,0,0,UEFA Nations League,Milan,Italy,False
400,2018-11-17,Turkey,Sweden,0,1,UEFA Nations League,Konya,Turkey,False
401,2018-11-17,Albania,Scotland,0,4,UEFA Nations League,Shkodër,Albania,False
402,2018-11-17,Serbia,Montenegro,2,1,UEFA Nations League,Belgrade,Serbia,False
403,2018-11-17,Romania,Lithuania,3,0,UEFA Nations League,Ploiești,Romania,False
404,2018-11-17,Malta,Kosovo,0,5,UEFA Nations League,Attard,Malta,False
405,2018-11-17,Azerbaijan,Faroe Islands,2,0,UEFA Nations League,Baku,Azerbaijan,False
406,2018-11-17,Australia,South Korea,1,1,Friendly,Brisbane,Australia,False
407,2018-11-17,Jordan,India,2,1,Friendly,Amman,Jordan,False
408,2018-11-17,Vanuatu,New Caledonia,2,2,Friendly,Port Vila,Vanuatu,False
409,2018-11-17,Thailand,Indonesia,4,2,AFF Championship,Bangkok,Thailand,False
410,2018-11-17,Timor-Leste,Philippines,2,3,AFF Championship,Kuala Lumpur,Malaysia,True
411,2018-11-17,Equatorial Guinea,Senegal,0,1,African Cup of Nations qualification,Bata,Equatorial Guinea,False
412,2018-11-17,Gambia,Benin,3,1,African Cup of Nations qualification,Bakau,Gambia,False
413,2018-11-17,Seychelles,Libya,1,8,African Cup of Nations qualification,Victoria,Seychelles,False
414,2018-11-17,Namibia,Guinea-Bissau,0,0,African Cup of Nations qualification,Windhoek,Namibia,False
415,2018-11-17,Uganda,Cape Verde,1,0,African Cup of Nations qualification,Kira,Uganda,False
416,2018-11-17,Cuba,Dominican Republic,1,0,CONCACAF Nations League qualification,Havana,Cuba,False
417,2018-11-17,Jamaica,Suriname,2,1,CONCACAF Nations League qualification,Kingston,Jamaica,False
418,2018-11-17,Cayman Islands,Saint Lucia,0,0,CONCACAF Nations League qualification,George Town,Cayman Islands,False
419,2018-11-17,Nicaragua,Haiti,0,2,CONCACAF Nations League qualification,Managua,Nicaragua,False
420,2018-11-18,Switzerland,Belgium,5,2,UEFA Nations League,Lucerne,Switzerland,False
421,2018-11-18,England,Croatia,2,1,UEFA Nations League,London,England,False
422,2018-11-18,Northern Ireland,Austria,1,2,UEFA Nations League,Belfast,Northern Ireland,False
423,2018-11-18,Greece,Estonia,0,1,UEFA Nations League,Athens,Greece,False
424,2018-11-18,Hungary,Finland,2,0,UEFA Nations League,Budapest,Hungary,False
425,2018-11-18,San Marino,Belarus,0,2,UEFA Nations League,Serravalle,San Marino,False
426,2018-11-18,Moldova,Luxembourg,1,1,UEFA Nations League,Chișinău,Moldova,False
427,2018-11-18,Spain,Bosnia and Herzegovina,1,0,Friendly,Las Palmas,Spain,False
428,2018-11-18,Ethiopia,Ghana,0,2,African Cup of Nations qualification,Addis Ababa,Ethiopia,False
429,2018-11-18,Congo,DR Congo,1,1,African Cup of Nations qualification,Brazzaville,Congo,False
430,2018-11-18,Guinea,Ivory Coast,1,1,African Cup of Nations qualification,Conakry,Guinea,False
431,2018-11-18,Angola,Burkina Faso,2,1,African Cup of Nations qualification,Luanda,Angola,False
432,2018-11-18,Turks and Caicos Islands,Saint Vincent and the Grenadines,3,2,CONCACAF Nations League qualification,Providenciales,Turks and Caicos Islands,False
433,2018-11-18,Bahamas,Anguilla,1,1,CONCACAF Nations League qualification,Nassau,Bahamas,False
434,2018-11-18,Barbados,USA Virgin Islands,3,0,CONCACAF Nations League qualification,Bridgetown,Barbados,False
435,2018-11-18,Saint Kitts and Nevis,Canada,0,1,CONCACAF Nations League qualification,Basseterre,Saint Kitts and Nevis,False
436,2018-11-19,Germany,Netherlands,2,2,UEFA Nations League,Gelsenkirchen,Germany,False
437,2018-11-19,Czech Republic,Slovakia,1,0,UEFA Nations League,Prague,Czech Republic,False
438,2018-11-19,Denmark,Republic of Ireland,0,0,UEFA Nations League,Aarhus,Denmark,False
439,2018-11-19,Bulgaria,Slovenia,1,1,UEFA Nations League,Sofia,Bulgaria,False
440,2018-11-19,Cyprus,Norway,0,2,UEFA Nations League,Nicosia,Cyprus,False
441,2018-11-19,Andorra,Latvia,0,0,UEFA Nations League,Andorra la Vella,Andorra,False
442,2018-11-19,Georgia,Kazakhstan,2,1,UEFA Nations League,Tbilisi,Georgia,False
443,2018-11-19,North Macedonia,Gibraltar,4,0,UEFA Nations League,Skopje,North Macedonia,False
444,2018-11-19,Liechtenstein,Armenia,2,2,UEFA Nations League,Vaduz,Liechtenstein,False
445,2018-11-19,Iceland,Qatar,2,2,Friendly,Eupen,Belgium,True
446,2018-11-19,Oman,Bahrain,2,1,Friendly,Muscat,Oman,False
447,2018-11-20,Portugal,Poland,1,1,UEFA Nations League,Guimarães,Portugal,False
448,2018-11-20,Sweden,Russia,2,0,UEFA Nations League,Stockholm,Sweden,False
449,2018-11-20,Scotland,Israel,3,2,UEFA Nations League,Glasgow,Scotland,False
450,2018-11-20,Montenegro,Romania,0,1,UEFA Nations League,Podgorica,Montenegro,False
451,2018-11-20,Serbia,Lithuania,4,1,UEFA Nations League,Belgrade,Serbia,False
452,2018-11-20,Kosovo,Azerbaijan,4,0,UEFA Nations League,Pristina,Kosovo,False
453,2018-11-20,Malta,Faroe Islands,1,1,UEFA Nations League,Attard,Malta,False
454,2018-11-20,Albania,Wales,1,0,Friendly,Elbasan,Albania,False
455,2018-11-20,Argentina,Mexico,2,0,Friendly,Mendoza,Argentina,False
456,2018-11-20,Australia,Lebanon,3,0,Friendly,Sydney,Australia,False
457,2018-11-20,Brazil,Cameroon,1,0,Friendly,London,England,True
458,2018-11-20,Chile,Honduras,4,1,Friendly,Temuco,Chile,False
459,2018-11-20,China PR,Palestine,1,1,Friendly,Wuhan,China PR,False
460,2018-11-20,El Salvador,Haiti,1,0,Friendly,San Salvador,El Salvador,False
461,2018-11-20,France,Uruguay,1,0,Friendly,Paris,France,False
462,2018-11-20,Iran,Venezuela,1,1,Friendly,Doha,Qatar,True
463,2018-11-20,Iraq,Bolivia,0,0,Friendly,Al-Ain,Iraq,False
464,2018-11-20,Italy,USA,1,0,Friendly,Genk,Belgium,True
465,2018-11-20,Japan,Kyrgyzstan,4,0,Kirin Challenge Cup,Toyota,Japan,False
466,2018-11-20,Jordan,Saudi Arabia,1,1,Friendly,Amman,Jordan,False
467,2018-11-20,South Korea,Uzbekistan,4,0,Friendly,Brisbane,Australia,True
468,2018-11-20,Kuwait,Syria,1,2,Friendly,Al Farwaniyah,Kuwait,False
469,2018-11-20,Nigeria,Uganda,0,0,Friendly,Asaba,Nigeria,False
470,2018-11-20,Panama,Ecuador,1,2,Friendly,Panama City,Panama,False
471,2018-11-20,Peru,Costa Rica,2,3,Friendly,Arequipa,Peru,False
472,2018-11-20,South Africa,Paraguay,1,1,Friendly,Durban,South Africa,False
473,2018-11-20,Tunisia,Morocco,0,1,Friendly,Radès,Tunisia,False
474,2018-11-20,Turkey,Ukraine,0,0,Friendly,Antalya,Turkey,False
475,2018-11-20,United Arab Emirates,Yemen,2,0,Friendly,Dubai,United Arab Emirates,False
476,2018-11-20,Myanmar,Vietnam,0,0,AFF Championship,Yangon,Myanmar,False
477,2018-11-20,Cambodia,Laos,3,1,AFF Championship,Phnom Penh,Cambodia,False
478,2018-11-21,Philippines,Thailand,1,1,AFF Championship,Bacolod,Philippines,False
479,2018-11-21,Singapore,Timor-Leste,6,1,AFF Championship,Kallang,Singapore,False
480,2018-11-24,Vietnam,Cambodia,3,0,AFF Championship,Hanoi,Vietnam,False
481,2018-11-24,Malaysia,Myanmar,3,0,AFF Championship,Kuala Lumpur,Malaysia,False
482,2018-11-25,Indonesia,Philippines,0,0,AFF Championship,Jakarta,Indonesia,False
483,2018-11-25,Thailand,Singapore,3,0,AFF Championship,Bangkok,Thailand,False
484,2018-12-01,Malaysia,Thailand,0,0,AFF Championship,Kuala Lumpur,Malaysia,False
485,2018-12-02,Philippines,Vietnam,1,2,AFF Championship,Bacolod,Philippines,False
486,2018-12-05,Thailand,Malaysia,2,2,AFF Championship,Bangkok,Thailand,False
487,2018-12-06,Vietnam,Philippines,2,1,AFF Championship,Hanoi,Vietnam,False
488,2018-12-11,Malaysia,Vietnam,2,2,AFF Championship,Kuala Lumpur,Malaysia,False
489,2018-12-13,Oman,Tajikistan,2,1,Friendly,Muscat,Oman,False
490,2018-12-15,Vietnam,Malaysia,1,0,AFF Championship,Hanoi,Vietnam,False
491,2018-12-16,Oman,Tajikistan,1,0,Friendly,Muscat,Oman,False
492,2018-12-16,Palestine,Pakistan,2,0,Friendly,Doha,Qatar,True
493,2018-12-20,Bahrain,Tajikistan,5,0,Friendly,Isa Town,Bahrain,False
494,2018-12-20,Jordan,Kyrgyzstan,0,1,Friendly,Doha,Qatar,True
495,2018-12-23,Qatar,Jordan,2,0,Friendly,Doha,Qatar,False
496,2018-12-24,Iraq,China PR,2,1,Friendly,Doha,Qatar,True
497,2018-12-24,Palestine,Iran,1,1,Friendly,Doha,Qatar,True
498,2018-12-25,Afghanistan,Turkmenistan,0,2,Friendly,Antalya,Turkey,True
499,2018-12-25,Qatar,Kyrgyzstan,1,0,Friendly,Doha,Qatar,False
500,2018-12-25,Vietnam,North Korea,1,1,Friendly,Hanoi,Vietnam,False
501,2018-12-27,Bahrain,Lebanon,1,0,Friendly,East Riffa,Bahrain,False
502,2018-12-27,India,Oman,0,0,Friendly,Abu Dhabi,United Arab Emirates,True
503,2018-12-27,Qatar,Algeria,0,1,Friendly,Doha,Qatar,False
504,2018-12-28,China PR,Jordan,1,1,Friendly,Doha,Qatar,True
505,2018-12-28,Iraq,Palestine,1,0,Friendly,Doha,Qatar,True
506,2018-12-28,United Arab Emirates,Kuwait,0,2,Friendly,Dubai,United Arab Emirates,False
507,2018-12-29,Bahrain,North Korea,4,0,Friendly,Isa Town,Bahrain,False
508,2018-12-30,Australia,Oman,5,0,Friendly,Dubai,United Arab Emirates,True
509,2018-12-30,Yemen,Syria,0,1,Friendly,Abu Dhabi,United Arab Emirates,True
510,2018-12-31,South Korea,Saudi Arabia,0,0,Friendly,Abu Dhabi,United Arab Emirates,True
511,2018-12-31,Kyrgyzstan,Palestine,2,1,Friendly,Doha,Qatar,True
512,2018-12-31,Philippines,Vietnam,2,4,Friendly,Doha,Qatar,True
513,2018-12-31,Qatar,Iran,1,2,Friendly,Doha,Qatar,False
514,2019-01-02,Oman,Thailand,2,0,Friendly,Abu Dhabi,United Arab Emirates,True
515,2019-01-05,United Arab Emirates,Bahrain,1,1,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False
516,2019-01-06,Thailand,India,1,4,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
517,2019-01-06,Australia,Jordan,0,1,AFC Asian Cup,Al Ain,United Arab Emirates,True
518,2019-01-06,Syria,Palestine,0,0,AFC Asian Cup,Sharjah,United Arab Emirates,True
519,2019-01-07,China PR,Kyrgyzstan,2,1,AFC Asian Cup,Al Ain,United Arab Emirates,True
520,2019-01-07,South Korea,Philippines,1,0,AFC Asian Cup,Dubai,United Arab Emirates,True
521,2019-01-07,Iran,Yemen,5,0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
522,2019-01-08,Finland,Sweden,1,0,Friendly,Doha,Qatar,True
523,2019-01-08,Iraq,Vietnam,3,2,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
524,2019-01-08,Saudi Arabia,North Korea,4,0,AFC Asian Cup,Dubai,United Arab Emirates,True
525,2019-01-09,Qatar,Lebanon,2,0,AFC Asian Cup,Al Ain,United Arab Emirates,True
526,2019-01-09,Japan,Turkmenistan,3,2,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
527,2019-01-09,Uzbekistan,Oman,2,1,AFC Asian Cup,Sharjah,United Arab Emirates,True
528,2019-01-10,Bahrain,Thailand,0,1,AFC Asian Cup,Dubai,United Arab Emirates,True
529,2019-01-10,Jordan,Syria,2,0,AFC Asian Cup,Al Ain,United Arab Emirates,True
530,2019-01-10,United Arab Emirates,India,2,0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False
531,2019-01-11,Estonia,Finland,2,1,Friendly,Doha,Qatar,True
532,2019-01-11,Iceland,Sweden,2,2,Friendly,Doha,Qatar,True
533,2019-01-11,Palestine,Australia,0,3,AFC Asian Cup,Dubai,United Arab Emirates,True
534,2019-01-11,Philippines,China PR,0,3,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
535,2019-01-11,Kyrgyzstan,South Korea,0,1,AFC Asian Cup,Al Ain,United Arab Emirates,True
536,2019-01-12,Vietnam,Iran,0,2,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
537,2019-01-12,Yemen,Iraq,0,3,AFC Asian Cup,Sharjah,United Arab Emirates,True
538,2019-01-12,Lebanon,Saudi Arabia,0,2,AFC Asian Cup,Dubai,United Arab Emirates,True
539,2019-01-13,North Korea,Qatar,0,6,AFC Asian Cup,Al Ain,United Arab Emirates,True
540,2019-01-13,Oman,Japan,0,1,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
541,2019-01-13,Turkmenistan,Uzbekistan,0,4,AFC Asian Cup,Dubai,United Arab Emirates,True
542,2019-01-14,India,Bahrain,0,1,AFC Asian Cup,Sharjah,United Arab Emirates,True
543,2019-01-14,United Arab Emirates,Thailand,1,1,AFC Asian Cup,Al Ain,United Arab Emirates,False
544,2019-01-15,Estonia,Iceland,0,0,Friendly,Doha,Qatar,True
545,2019-01-15,Australia,Syria,3,2,AFC Asian Cup,Al Ain,United Arab Emirates,True
546,2019-01-15,Palestine,Jordan,0,0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
547,2019-01-16,South Korea,China PR,2,0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
548,2019-01-16,Kyrgyzstan,Philippines,3,1,AFC Asian Cup,Dubai,United Arab Emirates,True
549,2019-01-16,Iran,Iraq,0,0,AFC Asian Cup,Dubai,United Arab Emirates,True
550,2019-01-16,Vietnam,Yemen,2,0,AFC Asian Cup,Al Ain,United Arab Emirates,True
551,2019-01-17,Lebanon,North Korea,4,1,AFC Asian Cup,Sharjah,United Arab Emirates,True
552,2019-01-17,Saudi Arabia,Qatar,0,2,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
553,2019-01-17,Japan,Uzbekistan,2,1,AFC Asian Cup,Al Ain,United Arab Emirates,True
554,2019-01-17,Oman,Turkmenistan,3,1,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
555,2019-01-20,Iran,Oman,2,0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
556,2019-01-20,Jordan,Vietnam,1,1,AFC Asian Cup,Dubai,United Arab Emirates,True
557,2019-01-20,Thailand,China PR,1,2,AFC Asian Cup,Al Ain,United Arab Emirates,True
558,2019-01-21,Australia,Uzbekistan,0,0,AFC Asian Cup,Al Ain,United Arab Emirates,True
559,2019-01-21,Japan,Saudi Arabia,1,0,AFC Asian Cup,Sharjah,United Arab Emirates,True
560,2019-01-21,United Arab Emirates,Kyrgyzstan,3,2,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False
561,2019-01-22,South Korea,Bahrain,2,1,AFC Asian Cup,Dubai,United Arab Emirates,True
562,2019-01-22,Qatar,Iraq,1,0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
563,2019-01-24,China PR,Iran,0,3,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
564,2019-01-24,Vietnam,Japan,0,1,AFC Asian Cup,Dubai,United Arab Emirates,True
565,2019-01-25,South Korea,Qatar,0,1,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
566,2019-01-25,United Arab Emirates,Australia,1,0,AFC Asian Cup,Al Ain,United Arab Emirates,False
567,2019-01-27,USA,Panama,3,0,Friendly,Glendale,USA,False
568,2019-01-28,Iran,Japan,0,3,AFC Asian Cup,Al Ain,United Arab Emirates,True
